"ReleaseId","Path","Class","Buggy","CodeSmells","NSmells","Touches","TotalTouches","IssueTouches","TotalIssueTouches","Authors","TotalAuthors","AddedLines","DeletedLines","Churn","TotalChurn","prevBuggy","AgeInReleases"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream","yes","0","1","0","3","0","3","0","2","0","0","0","35","yes","2"
"release-1.5.1","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler.OutputFile","yes","1","2","0","1","0","1","0","1","0","0","0","45","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Type","yes","0","0","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.UnionAdjustAction","yes","0","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.SeenPair","yes","2","4","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema","yes","83","86","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.DefaultStartAction","yes","1","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient","yes","9","10","2","4","1","3","1","2","19","19","38","39","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/","org.apache.avro.ipc.reflect.ReflectRequestor","yes","0","1","0","1","0","1","0","1","0","0","0","7","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream.Header","yes","0","0","0","4","0","4","0","2","0","0","0","65","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java/","org.apache.avro.reflect.ReflectDatumReader","yes","0","1","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java/","org.apache.avro.tool.RecodecTool","yes","4","6","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java/","org.apache.avro.specific.SpecificRecordBase","yes","0","1","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Fixup","yes","1","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java/","org.apache.avro.file.DataFileReader12","yes","3","5","0","2","0","2","0","2","0","0","0","8","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol","yes","8","11","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java/","org.apache.avro.util.ByteBufferOutputStream","yes","2","3","0","1","0","1","0","1","0","0","0","4","yes","2"
"release-1.5.1","/lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java/","org.apache.avro.tool.TetherTool","yes","0","1","0","2","0","2","0","1","0","0","0","95","yes","2"
"release-1.5.1","/lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java/","org.apache.avro.tool.RpcSendTool","yes","1","3","0","3","0","3","0","1","0","0","0","6","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LongSchema","yes","0","0","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java/","org.apache.avro.generic.GenericDatumWriter","yes","0","2","0","3","0","2","0","2","0","0","0","8","no","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.EnumSchema","yes","7","8","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator.LitS2","yes","2","3","0","3","0","3","0","2","0","0","0","23","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver.CallFuture","yes","0","1","0","3","0","3","0","2","0","0","0","10","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java/","org.apache.avro.util.WeakIdentityHashMap.IdentityWeakReference","yes","2","2","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java/","org.apache.avro.ipc.DatagramTransceiver","yes","2","3","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.ErrorAction","yes","0","0","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver","yes","18","21","2","4","1","3","1","2","19","19","38","39","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java/","org.apache.avro.ipc.Transceiver","yes","1","1","0","1","0","1","0","1","0","0","0","0","no","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.IntSchema","yes","0","0","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java/","org.apache.avro.util.WeakIdentityHashMap","yes","18","19","0","1","0","1","0","1","0","0","0","0","yes","2"
"release-1.5.1","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java/","org.apache.avro.mapred.tether.TetherJob","yes","0","1","0","2","0","2","0","1","0","0","0","73","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader","yes","1","3","0","4","0","4","0","2","0","0","0","50","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.ImplicitAction","yes","0","0","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream","yes","0","0","0","3","0","3","0","2","0","0","0","35","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java/","org.apache.avro.util.Utf8","yes","2","4","0","2","0","2","0","1","0","0","0","16","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder.ByteReader","yes","0","2","0","3","0","3","0","2","0","0","0","9","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol","yes","22","24","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization","yes","1","2","0","4","0","4","0","2","0","0","0","25","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.EnumAdjustAction","yes","2","2","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java/","org.apache.avro.ipc.generic.GenericRequestor","yes","0","1","0","1","0","1","0","1","0","0","0","6","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter","yes","0","2","0","3","0","3","0","2","0","0","0","35","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Sequence","yes","5","7","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Array","yes","5","7","2","7","1","6","1","2","19","19","38","159","yes","2"
"release-1.5.1","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler.Slf4jLogChute","yes","3","5","0","1","0","1","0","1","0","0","0","45","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.FieldAdjustAction","yes","0","0","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Root","yes","1","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder","yes","12","15","0","3","0","3","0","2","0","0","0","133","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.ByteArrayByteSource","yes","0","2","0","3","0","3","0","2","0","0","0","133","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java/","org.apache.avro.io.JsonDecoder","yes","0","3","0","3","0","3","0","2","0","0","0","89","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.EnumLabelsAction","yes","0","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.RecordSchema","yes","6","8","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Terminal","yes","1","1","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.DoubleSchema","yes","0","0","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Props","yes","0","1","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java/","org.apache.avro.ipc.SocketServer.Connection","yes","1","2","0","2","0","2","0","1","0","0","0","2","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java/","org.apache.avro.ipc.specific.SpecificResponder","yes","0","1","0","2","0","2","0","2","0","0","0","43","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Alternative","yes","1","3","2","3","1","2","1","2","1","1","2","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.UnionSchema","yes","5","6","2","6","1","5","1","2","6","6","12","26","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Record","yes","0","1","2","7","1","6","1","2","19","19","38","159","yes","2"
"release-1.5.1","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java/","org.apache.avro.ipc.SocketServer","yes","6","7","0","2","0","2","0","1","0","0","0","2","yes","2"
"release-1.5.1","/lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java/","org.apache.avro.util.ByteBufferInputStream","yes","0","1","0","1","0","1","0","1","0","0","0","4","yes","2"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.BufferedFileOutputStream.PositionFilter","yes","0","1","1","4","1","4","1","2","35","3","38","73","yes","3"
"release-1.5.2","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization.AvroWrapperSerializer","yes","0","1","0","4","0","4","0","2","0","0","0","25","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder.ReuseByteReader","yes","0","0","0","3","0","3","0","2","0","0","0","9","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java/","org.apache.avro.generic.GenericDatumReader","yes","1","3","0","7","0","5","0","2","0","0","0","51","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor","yes","4","6","3","10","3","10","1","2","378","110","488","530","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.StringSchema","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler","yes","5","7","0","1","0","1","0","1","0","0","0","45","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.BufferAccessor","yes","2","4","0","3","0","3","0","2","0","0","0","133","yes","3"
"release-1.5.2","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java/","org.apache.avro.mapred.tether.TetheredProcess","yes","1","3","0","2","0","2","0","1","0","0","0","4","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Kind","yes","0","0","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Names","yes","0","1","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol.Message","yes","3","5","0","1","0","1","0","1","0","0","0","0","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.ResolvingAction","yes","0","1","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NamedSchema","yes","9","11","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java/","org.apache.avro.tool.DataFileReadTool","yes","0","1","0","2","0","2","0","1","0","0","0","8","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor.Response","yes","0","1","3","3","3","3","1","1","378","110","488","488","no","1"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.FieldOrderAction","yes","2","2","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FixedSchema","yes","4","5","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/","org.apache.avro.tool.RpcReceiveTool","yes","1","3","0","3","0","3","0","1","0","0","0","8","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor.TransceiverCallback","yes","2","3","3","3","3","3","1","1","378","110","488","488","no","1"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java/","org.apache.avro.tool.RpcReceiveTool.SinkResponder","yes","0","1","0","3","0","3","0","1","0","0","0","8","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/Util.java/","org.apache.avro.tool.Util","yes","4","5","0","2","0","2","0","2","0","0","0","11","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver","yes","6","8","2","5","2","5","1","2","293","160","453","463","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData","yes","4","7","1","7","1","6","1","2","4","0","4","21","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol.TwoWayMessage","yes","0","2","0","1","0","1","0","1","0","0","0","0","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BooleanSchema","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BytesSchema","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FloatSchema","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LockableArrayList","yes","8","8","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java/","org.apache.avro.mojo.ProtocolMojo","yes","2","3","0","4","0","3","0","2","0","0","0","72","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java/","org.apache.avro.ipc.SocketTransceiver","yes","2","3","0","1","0","1","0","1","0","0","0","0","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.MapSchema","yes","4","5","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Repeater","yes","1","2","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java/","org.apache.avro.reflect.ReflectDatumWriter","yes","6","7","0","5","0","4","0","2","0","0","0","12","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData.AllowNull","yes","1","1","1","7","1","6","1","2","4","0","4","21","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream.DataBlock","yes","1","3","1","5","1","5","1","2","1","1","2","67","yes","3"
"release-1.5.2","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization.AvroWrapperDeserializer","yes","1","2","0","4","0","4","0","2","0","0","0","25","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/","org.apache.avro.tool.SpecificCompilerTool","yes","2","3","0","2","0","2","0","1","0","0","0","64","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.WriterUnionAction","yes","0","0","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream","yes","3","6","1","5","1","5","1","2","1","1","2","67","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java/","org.apache.avro.specific.SpecificData","yes","1","4","1","6","1","5","1","2","1","1","2","18","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver.NettyClientAvroHandler","yes","3","4","2","5","2","5","1","2","293","160","453","463","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java/","org.apache.avro.tool.FromTextTool","yes","6","8","0","3","0","2","0","2","0","0","0","118","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.Status","yes","0","0","0","4","0","3","0","2","0","0","0","39","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator","yes","10","14","0","3","0","3","0","2","0","0","0","23","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java/","org.apache.avro.io.parsing.JsonGrammarGenerator","yes","0","3","0","1","0","1","0","1","0","0","0","0","yes","3"
"release-1.5.2","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/","org.apache.avro.mojo.SchemaMojo","yes","2","3","0","4","0","3","0","2","0","0","0","72","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NullSchema","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.InputStreamByteSource","yes","4","6","0","3","0","3","0","2","0","0","0","133","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.EnumSymbol","yes","0","1","0","7","0","6","0","2","0","0","0","159","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.IntCheckAction","yes","0","0","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/Main.java/","org.apache.avro.tool.Main","yes","6","8","0","3","0","3","0","1","0","0","0","6","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.ArraySchema","yes","4","5","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.ByteSource","yes","0","2","0","3","0","3","0","2","0","0","0","133","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java/","org.apache.avro.file.SnappyCodec","yes","0","1","1","1","1","1","1","1","21","30","51","51","no","1"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData","yes","10","14","0","7","0","6","0","2","0","0","0","159","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field","yes","3","5","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java/","org.apache.avro.ipc.HttpTransceiver","yes","0","1","0","1","0","1","0","1","0","0","0","0","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader.SeekableInputStream","yes","0","1","0","4","0","4","0","2","0","0","0","50","yes","3"
"release-1.5.2","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java/","org.apache.avro.mojo.AbstractAvroMojo","yes","1","2","0","1","0","1","0","1","0","0","0","143","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Fixed","yes","4","6","0","7","0","6","0","2","0","0","0","159","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Name","yes","4","6","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.SkipAction","yes","0","1","0","3","0","2","0","2","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java/","org.apache.avro.tool.JsonToBinaryFragmentTool","yes","2","4","0","3","0","3","0","2","0","0","0","13","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field.Order","yes","0","0","1","7","1","6","1","2","21","0","21","47","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder","yes","3","5","0","3","0","3","0","2","0","0","0","9","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor.Request","yes","0","2","3","3","3","3","1","1","378","110","488","488","no","1"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant","yes","0","1","0","4","0","3","0","2","0","0","0","39","yes","3"
"release-1.5.2","/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/","org.apache.avro.ipc.specific.SpecificRequestor","yes","0","1","3","4","3","4","1","2","59","19","78","83","yes","3"
"release-1.5.2","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java/","org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter","yes","3","4","1","1","1","1","1","1","134","0","134","134","no","1"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java/","org.apache.avro.tool.DataFileWriteTool","yes","2","4","0","2","0","2","0","2","0","0","0","4","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java/","org.apache.avro.AvroRemoteException","yes","0","0","0","1","0","1","0","1","0","0","0","2","yes","3"
"release-1.5.2","/lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java/","org.apache.avro.tool.BinaryFragmentToJsonTool","yes","2","4","0","3","0","3","0","2","0","0","0","6","yes","3"
"release-1.5.2","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream","yes","0","1","1","4","1","4","1","2","35","3","38","73","yes","3"
"release-1.5.2","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler.OutputFile","yes","1","2","0","1","0","1","0","1","0","0","0","45","yes","3"
